label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
D,0.0,0.0,0.0,-0.2212708443403244,-0.14435553550720215,-0.14696018397808075,-0.3741490840911865,-0.35088393092155457,-0.25532516837120056,-0.3707074820995331,-0.5442237257957458,-0.3711240291595459,-0.1991521269083023,-0.6589145660400391,-0.4802403748035431,-0.27022647857666016,-1.010270595550537,-0.09479980170726776,-0.3101351261138916,-1.4301936626434326,-0.21892091631889343,-0.33936402201652527,-1.6952368021011353,-0.30266663432121277,-0.3354167640209198,-1.9297951459884644,-0.36574599146842957,-0.1070370078086853,-0.9942550659179688,-0.11264292150735855,-0.14186134934425354,-1.3044383525848389,-0.3101116716861725,-0.2227587103843689,-1.0270665884017944,-0.37278029322624207,-0.23462006449699402,-0.7995207905769348,-0.36831381916999817,0.051091086119413376,-0.9122553467750549,-0.1532864272594452,0.02849990874528885,-1.2101871967315674,-0.33280348777770996,-0.07901603728532791,-0.9591744542121887,-0.33002951741218567,-0.10125698149204254,-0.7346160411834717,-0.2789117395877838,0.20197536051273346,-0.7676901817321777,-0.20983383059501648,0.15261340141296387,-0.9866102337837219,-0.3261157274246216,0.040330324321985245,-0.8360382914543152,-0.32018139958381653,0.002868982031941414,-0.6603119969367981,-0.2858804166316986
D,0.0,0.0,0.0,-0.2238040417432785,-0.14624960720539093,-0.14309944212436676,-0.3765566051006317,-0.35627907514572144,-0.2497551143169403,-0.37047532200813293,-0.5473175644874573,-0.3644852936267853,-0.19923003017902374,-0.6644830703735352,-0.4728197157382965,-0.2652539610862732,-1.013132095336914,-0.09336066991090775,-0.30974626541137695,-1.4358900785446167,-0.21645265817642212,-0.33871644735336304,-1.7013064622879028,-0.2994956076145172,-0.3358626365661621,-1.9346486330032349,-0.36196184158325195,-0.10261274874210358,-0.9947213530540466,-0.11287940293550491,-0.14297045767307281,-1.3039206266403198,-0.3079087734222412,-0.2228354513645172,-1.022191047668457,-0.3687579929828644,-0.23482950031757355,-0.7927611470222473,-0.36387187242507935,0.054794177412986755,-0.9088078737258911,-0.15486203134059906,0.027053864672780037,-1.212180256843567,-0.3330707550048828,-0.07969755679368973,-0.9567471742630005,-0.32796359062194824,-0.10141223669052124,-0.7292660474777222,-0.27554020285606384,0.2035520374774933,-0.7598134279251099,-0.21239086985588074,0.15413156151771545,-0.9874997138977051,-0.32857030630111694,0.04054531082510948,-0.8372373580932617,-0.3210075795650482,0.0008801678195595741,-0.6606757640838623,-0.2855083644390106
D,0.0,0.0,0.0,-0.22327221930027008,-0.14783385396003723,-0.14311076700687408,-0.37609952688217163,-0.35681530833244324,-0.24949632585048676,-0.3716444969177246,-0.5489407181739807,-0.3640999495983124,-0.19985316693782806,-0.6658884882926941,-0.47201234102249146,-0.26714929938316345,-1.0117493867874146,-0.0915217250585556,-0.31036779284477234,-1.4364556074142456,-0.2138991802930832,-0.33844661712646484,-1.7021689414978027,-0.29571351408958435,-0.3343953788280487,-1.9364013671875,-0.3571740686893463,-0.10461243242025375,-0.9945130944252014,-0.11026975512504578,-0.14202949404716492,-1.3039592504501343,-0.30416151881217957,-0.22013138234615326,-1.0216385126113892,-0.3633671700954437,-0.2309449166059494,-0.7923276424407959,-0.3573946952819824,0.052884526550769806,-0.9104886054992676,-0.15162242949008942,0.027415895834565163,-1.2135707139968872,-0.3287642002105713,-0.07821565121412277,-0.9575070738792419,-0.3214973211288452,-0.09941639751195908,-0.7296932935714722,-0.2676561176776886,0.20116989314556122,-0.7630044221878052,-0.2086237221956253,0.1541021466255188,-0.991377055644989,-0.3230036497116089,0.04110125079751015,-0.8402897715568542,-0.3136972486972809,0.0014515267685055733,-0.6625090837478638,-0.27714604139328003
D,0.0,0.0,0.0,-0.2217402309179306,-0.146205872297287,-0.14742550253868103,-0.3740379810333252,-0.3536425530910492,-0.2549721598625183,-0.372281938791275,-0.5443893671035767,-0.36996474862098694,-0.20343688130378723,-0.6596251726150513,-0.47806838154792786,-0.26696208119392395,-1.0127636194229126,-0.09108898788690567,-0.31025534868240356,-1.4320881366729736,-0.2135961353778839,-0.3396175503730774,-1.695862054824829,-0.2969498038291931,-0.33583515882492065,-1.9288711547851562,-0.36019715666770935,-0.10503076761960983,-0.9944689869880676,-0.10911625623703003,-0.13975456357002258,-1.3036181926727295,-0.30662956833839417,-0.21833166480064392,-1.024056315422058,-0.3709510862827301,-0.22766068577766418,-0.7931454181671143,-0.3677287697792053,0.051500119268894196,-0.9090803861618042,-0.15022492408752441,0.029496412724256516,-1.2135882377624512,-0.3306882083415985,-0.07895856350660324,-0.9626283049583435,-0.33033838868141174,-0.10134325176477432,-0.7348405718803406,-0.2807975113391876,0.19929254055023193,-0.7600202560424805,-0.2071816623210907,0.15054191648960114,-0.9775926470756531,-0.32541629672050476,0.037926167249679565,-0.8294359445571899,-0.3222521245479584,0.000367166445357725,-0.6548891067504883,-0.2899099588394165
D,0.0,0.0,0.0,-0.22170601785182953,-0.14717568457126617,-0.15048642456531525,-0.37420743703842163,-0.35515210032463074,-0.2604336738586426,-0.37015703320503235,-0.54476398229599,-0.3773455321788788,-0.20022457838058472,-0.660353422164917,-0.48752281069755554,-0.26672255992889404,-1.0121914148330688,-0.09729241579771042,-0.3104381561279297,-1.4356738328933716,-0.22123053669929504,-0.3392724394798279,-1.7017583847045898,-0.30530431866645813,-0.33610859513282776,-1.9367135763168335,-0.36911511421203613,-0.10396815091371536,-0.9945806264877319,-0.11473455280065536,-0.13922028243541718,-1.306465744972229,-0.31504616141319275,-0.21905958652496338,-1.0286717414855957,-0.38100650906562805,-0.23202715814113617,-0.7974364161491394,-0.3786342442035675,0.053366996347904205,-0.9100229144096375,-0.15516850352287292,0.031614162027835846,-1.2164808511734009,-0.33900678157806396,-0.07662517577409744,-0.9645698666572571,-0.34041911363601685,-0.10142997652292252,-0.7350682020187378,-0.29140883684158325,0.2029198557138443,-0.7625049352645874,-0.21145246922969818,0.15370357036590576,-0.981676459312439,-0.3330180048942566,0.040770456194877625,-0.8328605890274048,-0.33120959997177124,0.0005544099258258939,-0.6567817330360413,-0.29926595091819763
D,0.0,0.0,0.0,-0.22302643954753876,-0.1502510905265808,-0.14472591876983643,-0.37545153498649597,-0.35971859097480774,-0.25169169902801514,-0.3708461821079254,-0.5545708537101746,-0.36624497175216675,-0.19847042858600616,-0.668354868888855,-0.4741668105125427,-0.26835790276527405,-1.012044072151184,-0.09338504076004028,-0.310057669878006,-1.4368306398391724,-0.2174752950668335,-0.33786892890930176,-1.702463150024414,-0.30233538150787354,-0.33434751629829407,-1.9387010335922241,-0.3665374219417572,-0.10538355261087418,-0.9944316744804382,-0.11222003400325775,-0.13699419796466827,-1.3101366758346558,-0.3080146610736847,-0.21672683954238892,-1.036432147026062,-0.37111997604370117,-0.23061412572860718,-0.80869060754776,-0.36836934089660645,0.0522414892911911,-0.9099391102790833,-0.1536579579114914,0.03343011811375618,-1.221582293510437,-0.33140096068382263,-0.07569553703069687,-0.9719784259796143,-0.3278038799762726,-0.10119683295488358,-0.7453839778900146,-0.27715691924095154,0.20143811404705048,-0.7611181735992432,-0.21095485985279083,0.15819920599460602,-0.9885851740837097,-0.3262881636619568,0.04479897767305374,-0.8396522998809814,-0.3199184536933899,0.004100121092051268,-0.6633564233779907,-0.28604990243911743
D,0.0,0.0,0.0,-0.22353847324848175,-0.14634893834590912,-0.13752685487270355,-0.3779737651348114,-0.3605102300643921,-0.2400963455438614,-0.3659908175468445,-0.5521490573883057,-0.3505198657512665,-0.19527819752693176,-0.6655505299568176,-0.45486173033714294,-0.2670387923717499,-1.0133888721466064,-0.09184955805540085,-0.30870023369789124,-1.435775637626648,-0.2124476283788681,-0.33664777874946594,-1.7007951736450195,-0.2944355607032776,-0.33484187722206116,-1.935052752494812,-0.3567529022693634,-0.10464871674776077,-0.994509220123291,-0.11312083899974823,-0.14042793214321136,-1.3084062337875366,-0.30457451939582825,-0.22387567162513733,-1.0360270738601685,-0.3650543987751007,-0.2409672737121582,-0.8076432943344116,-0.3612016439437866,0.05202135816216469,-0.9075089693069458,-0.1557856798171997,0.030822498723864555,-1.2166812419891357,-0.3310922384262085,-0.079352468252182,-0.9644819498062134,-0.32607173919677734,-0.10598539561033249,-0.7387274503707886,-0.27498745918273926,0.2003830075263977,-0.7567938566207886,-0.21333248913288116,0.15130198001861572,-0.9829677939414978,-0.32852888107299805,0.03807263448834419,-0.8292530179023743,-0.32045117020606995,-0.0015004412271082401,-0.6528246402740479,-0.28511127829551697
D,0.0,0.0,0.0,-0.22564972937107086,-0.1457306295633316,-0.13732203841209412,-0.38013455271720886,-0.3583712875843048,-0.23933351039886475,-0.3728174567222595,-0.5502161383628845,-0.35001835227012634,-0.20511868596076965,-0.6640108227729797,-0.4545917809009552,-0.2691364586353302,-1.0134382247924805,-0.08814413845539093,-0.31118646264076233,-1.4388612508773804,-0.20789584517478943,-0.34030744433403015,-1.7026790380477905,-0.2890932559967041,-0.33728688955307007,-1.9381171464920044,-0.35087403655052185,-0.10663795471191406,-0.9942979216575623,-0.11033570766448975,-0.13753455877304077,-1.3121010065078735,-0.30312925577163696,-0.22149422764778137,-1.0384392738342285,-0.3649272620677948,-0.23676855862140656,-0.8091202974319458,-0.3611374795436859,0.04973128065466881,-0.9081847667694092,-0.15411292016506195,0.02923230268061161,-1.2160128355026245,-0.3290331959724426,-0.07999572902917862,-0.9653068780899048,-0.3251620829105377,-0.10348420590162277,-0.740088164806366,-0.2745771110057831,0.19748210906982422,-0.7592666149139404,-0.2129688411951065,0.15200179815292358,-0.9860975742340088,-0.32497087121009827,0.040113065391778946,-0.8385179042816162,-0.31656816601753235,0.002499842317774892,-0.6648566722869873,-0.2816038131713867
D,0.0,0.0,0.0,-0.22457215189933777,-0.14347223937511444,-0.13557776808738708,-0.3794277012348175,-0.3576042950153351,-0.2365458756685257,-0.3686586916446686,-0.5495845675468445,-0.3461707532405853,-0.20101982355117798,-0.6643382906913757,-0.4498286843299866,-0.26954033970832825,-1.013584017753601,-0.0894145742058754,-0.3106769621372223,-1.4409198760986328,-0.20851017534732819,-0.3385157585144043,-1.7050679922103882,-0.2890096604824066,-0.3350859582424164,-1.9409433603286743,-0.35019105672836304,-0.10624551773071289,-0.9943399429321289,-0.11203575134277344,-0.13400712609291077,-1.310699701309204,-0.30346617102622986,-0.21803875267505646,-1.0373003482818604,-0.36393219232559204,-0.23518534004688263,-0.8080528378486633,-0.3595232367515564,0.05059785395860672,-0.9076150059700012,-0.15583616495132446,0.031507592648267746,-1.2136096954345703,-0.32914549112319946,-0.0768168494105339,-0.961654007434845,-0.3237816393375397,-0.10060320049524307,-0.7374078035354614,-0.27265021204948425,0.19888441264629364,-0.7585314512252808,-0.21454717218875885,0.15403543412685394,-0.9851874709129333,-0.3254428505897522,0.04276986047625542,-0.8364648818969727,-0.3155853748321533,0.005201679654419422,-0.6634424328804016,-0.27968305349349976
D,0.0,0.0,0.0,-0.22415989637374878,-0.1436948925256729,-0.14384473860263824,-0.37768030166625977,-0.3542269170284271,-0.25022661685943604,-0.37058529257774353,-0.547326385974884,-0.36474090814590454,-0.20034202933311462,-0.6630843877792358,-0.4726260006427765,-0.27064624428749084,-1.0111286640167236,-0.09264807403087616,-0.31384167075157166,-1.4354714155197144,-0.21491852402687073,-0.3413321077823639,-1.700049877166748,-0.2967960834503174,-0.3357883095741272,-1.9344921112060547,-0.3586071729660034,-0.10665511339902878,-0.9942960739135742,-0.11295516788959503,-0.13690122961997986,-1.3059958219528198,-0.3093482553958893,-0.21920372545719147,-1.0297704935073853,-0.3709539771080017,-0.23548664152622223,-0.802774965763092,-0.36566129326820374,0.05160791799426079,-0.9103862643241882,-0.15572524070739746,0.03161752223968506,-1.2064024209976196,-0.33376210927963257,-0.07544232159852982,-0.9526571035385132,-0.3301890790462494,-0.09942861646413803,-0.7288341522216797,-0.2786955237388611,0.20185230672359467,-0.7641605138778687,-0.21432843804359436,0.1558576375246048,-0.9767822623252869,-0.3287350535392761,0.046001091599464417,-0.8240004181861877,-0.32182207703590393,0.009758314117789268,-0.6506869196891785,-0.28715574741363525
D,0.0,0.0,0.0,-0.22347036004066467,-0.14247123897075653,-0.14934968948364258,-0.3779456317424774,-0.35096555948257446,-0.25871461629867554,-0.3767017126083374,-0.5472254753112793,-0.37543395161628723,-0.204025000333786,-0.6632983088493347,-0.4852291941642761,-0.27400317788124084,-1.0103782415390015,-0.09542542695999146,-0.3166049122810364,-1.4351681470870972,-0.22002233564853668,-0.3441784381866455,-1.701628565788269,-0.3038250505924225,-0.337156742811203,-1.9371618032455444,-0.36686640977859497,-0.10966113954782486,-0.9939690232276917,-0.11351560056209564,-0.13802148401737213,-1.3100720643997192,-0.3118211627006531,-0.22105298936367035,-1.0351532697677612,-0.3750394284725189,-0.237179696559906,-0.8088783621788025,-0.3706313967704773,0.048759110271930695,-0.9106819033622742,-0.15472228825092316,0.031128639355301857,-1.2115360498428345,-0.335189551115036,-0.07765109837055206,-0.9596108794212341,-0.3332260847091675,-0.10217010974884033,-0.7350218892097473,-0.28230467438697815,0.19842037558555603,-0.7637513279914856,-0.21216419339179993,0.15356643497943878,-0.9805241227149963,-0.32871702313423157,0.04267285764217377,-0.828829288482666,-0.3233533203601837,0.005571635905653238,-0.6542160511016846,-0.2895084023475647
D,0.0,0.0,0.0,-0.22319668531417847,-0.14232990145683289,-0.1437574326992035,-0.3771783113479614,-0.3513815999031067,-0.249924436211586,-0.37552136182785034,-0.5402358770370483,-0.36456459760665894,-0.20424559712409973,-0.6481863260269165,-0.47247105836868286,-0.27008649706840515,-1.0102580785751343,-0.08861014246940613,-0.3129061758518219,-1.4280312061309814,-0.21257959306240082,-0.34151220321655273,-1.6910375356674194,-0.2954276502132416,-0.33834564685821533,-1.9231103658676147,-0.3572051525115967,-0.10649082809686661,-0.994313657283783,-0.10832267254590988,-0.14065322279930115,-1.2971131801605225,-0.30501094460487366,-0.22204731404781342,-1.016165018081665,-0.3648165166378021,-0.23495708405971527,-0.7927629351615906,-0.3574870228767395,0.051109641790390015,-0.9114145040512085,-0.15119051933288574,0.024843815714120865,-1.1988484859466553,-0.33068111538887024,-0.08366217464208603,-0.939897894859314,-0.32421064376831055,-0.10611067712306976,-0.7190923690795898,-0.2693629264831543,0.19934473931789398,-0.7649128437042236,-0.209976926445961,0.1509033441543579,-0.9727930426597595,-0.3244447708129883,0.03857509791851044,-0.8192983269691467,-0.31545135378837585,0.0031443194020539522,-0.6501636505126953,-0.2783985435962677
D,0.0,0.0,0.0,-0.22245484590530396,-0.14503583312034607,-0.14854957163333893,-0.3763280212879181,-0.3508724868297577,-0.2571956515312195,-0.37722402811050415,-0.5414119958877563,-0.3736059367656708,-0.20389878749847412,-0.647619903087616,-0.48290079832077026,-0.27277880907058716,-1.0080318450927734,-0.08965080231428146,-0.3147225081920624,-1.424369215965271,-0.2144586443901062,-0.34240463376045227,-1.6874001026153564,-0.2981269061565399,-0.3375259339809418,-1.9187051057815552,-0.3604617416858673,-0.10901745408773422,-0.9940398335456848,-0.10655527561903,-0.14465445280075073,-1.29254949092865,-0.3044153153896332,-0.22252106666564941,-1.010736346244812,-0.36495688557624817,-0.2322336882352829,-0.7877119779586792,-0.35790717601776123,0.04936204105615616,-0.9138317108154297,-0.1472586691379547,0.02431824430823326,-1.2002934217453003,-0.327696830034256,-0.08335328847169876,-0.9444745779037476,-0.32232052087783813,-0.10587210953235626,-0.7229225039482117,-0.2680497467517853,0.19801773130893707,-0.7695876359939575,-0.2043009251356125,0.15049780905246735,-0.9752911925315857,-0.32003405690193176,0.038607168942689896,-0.8228812217712402,-0.3126809000968933,0.002734269481152296,-0.6530745029449463,-0.27652987837791443
D,0.0,0.0,0.0,-0.22436778247356415,-0.1426892727613449,-0.1453131139278412,-0.3796803057193756,-0.3520004451274872,-0.2533699572086334,-0.3775147497653961,-0.546792209148407,-0.36905404925346375,-0.20605045557022095,-0.6607301831245422,-0.4782131016254425,-0.27020394802093506,-1.0131545066833496,-0.09592390060424805,-0.3142465054988861,-1.4395934343338013,-0.22109220921993256,-0.3428327739238739,-1.7070258855819702,-0.30595871806144714,-0.3402097821235657,-1.9439142942428589,-0.3699987232685089,-0.10594220459461212,-0.9943723082542419,-0.11586020886898041,-0.1402723640203476,-1.3072316646575928,-0.31473639607429504,-0.22347725927829742,-1.031172275543213,-0.37813153862953186,-0.23981201648712158,-0.8044251203536987,-0.3744035065174103,0.051939379423856735,-0.9083004593849182,-0.15828067064285278,0.02896648831665516,-1.2130800485610962,-0.3399256467819214,-0.0820414125919342,-0.956990122795105,-0.3358038663864136,-0.10863586515188217,-0.7321276664733887,-0.2833508253097534,0.20176644623279572,-0.7587369084358215,-0.2163783311843872,0.1528148204088211,-0.9783433675765991,-0.33430832624435425,0.03980538994073868,-0.8243826031684875,-0.3270253837108612,0.0012176044983789325,-0.6509986519813538,-0.2914024889469147
D,0.0,0.0,0.0,-0.22377607226371765,-0.14339353144168854,-0.1448027789592743,-0.37877604365348816,-0.35229527950286865,-0.2527579069137573,-0.37414997816085815,-0.545654833316803,-0.3682790994644165,-0.20381303131580353,-0.659637987613678,-0.47724059224128723,-0.27029821276664734,-1.0131151676177979,-0.09511638432741165,-0.31357696652412415,-1.4385312795639038,-0.21897611021995544,-0.34195786714553833,-1.7060773372650146,-0.3025527596473694,-0.33864134550094604,-1.9421583414077759,-0.36560124158859253,-0.10619418323040009,-0.9943454265594482,-0.11488357931375504,-0.140878826379776,-1.3069000244140625,-0.3123381733894348,-0.22403737902641296,-1.029760479927063,-0.37493211030960083,-0.2394985854625702,-0.8014334440231323,-0.37063929438591003,0.05107676610350609,-0.9086237549781799,-0.15702404081821442,0.02909248322248459,-1.214165210723877,-0.33739978075027466,-0.0822412446141243,-0.9597475528717041,-0.3333389163017273,-0.10927514731884003,-0.7341676950454712,-0.2812581956386566,0.19965291023254395,-0.7592999339103699,-0.21473053097724915,0.149988055229187,-0.9767336845397949,-0.3320591449737549,0.03753658011555672,-0.8241361379623413,-0.32492274045944214,-0.0008434181800112128,-0.6510807275772095,-0.28950557112693787
D,0.0,0.0,0.0,-0.22377444803714752,-0.14767515659332275,-0.13727694749832153,-0.3762824535369873,-0.36098751425743103,-0.24046795070171356,-0.36943069100379944,-0.5545344352722168,-0.3524867296218872,-0.19613546133041382,-0.6659882068634033,-0.4581887722015381,-0.26314353942871094,-1.0136165618896484,-0.08773134648799896,-0.3071195185184479,-1.43535315990448,-0.2076573222875595,-0.33615612983703613,-1.6983506679534912,-0.28831028938293457,-0.3333260416984558,-1.9313558340072632,-0.3494385778903961,-0.10016763210296631,-0.9949705600738525,-0.10978490114212036,-0.13153314590454102,-1.3105227947235107,-0.3005635142326355,-0.21272946894168854,-1.0337352752685547,-0.3587379455566406,-0.22812634706497192,-0.805641770362854,-0.3522946536540985,0.05696418508887291,-0.9088944792747498,-0.15371017158031464,0.03204239159822464,-1.2099334001541138,-0.32592451572418213,-0.07406014204025269,-0.9543918967247009,-0.31759893894195557,-0.09637712687253952,-0.7299128770828247,-0.2641386389732361,0.20524555444717407,-0.7598859667778015,-0.2131015956401825,0.1572980433702469,-0.9832575917243958,-0.3222068250179291,0.046194713562726974,-0.8302925229072571,-0.3109828531742096,0.009126064367592335,-0.65521639585495,-0.2742483913898468
D,0.0,0.0,0.0,-0.22406534850597382,-0.14712169766426086,-0.1430271565914154,-0.3779408037662506,-0.3598394989967346,-0.2504165470600128,-0.36975035071372986,-0.5532657504081726,-0.36560580134391785,-0.19613228738307953,-0.6655438542366028,-0.4738976061344147,-0.26737290620803833,-1.011193037033081,-0.09456215053796768,-0.30879685282707214,-1.436937689781189,-0.2177777737379074,-0.3364114761352539,-1.704327940940857,-0.29931846261024475,-0.33228155970573425,-1.9391151666641235,-0.360694020986557,-0.10425367951393127,-0.9945507645606995,-0.11379414796829224,-0.13966450095176697,-1.3056975603103638,-0.3081594705581665,-0.21845915913581848,-1.0170483589172363,-0.36460262537002563,-0.23164868354797363,-0.7875798940658569,-0.35603615641593933,0.053664542734622955,-0.9120932817459106,-0.15547209978103638,0.030195364728569984,-1.2156729698181152,-0.33095091581344604,-0.07452861219644547,-0.9552097916603088,-0.3200090229511261,-0.09719885885715485,-0.7284888029098511,-0.26411134004592896,0.2024388313293457,-0.7658724784851074,-0.2130444198846817,0.15310601890087128,-0.9838865399360657,-0.3254329264163971,0.041254639625549316,-0.8282614350318909,-0.31404972076416016,0.0031728215981274843,-0.6537689566612244,-0.2763769030570984
D,0.0,0.0,0.0,-0.22380442917346954,-0.1432100087404251,-0.14460007846355438,-0.37683647871017456,-0.3505459129810333,-0.2525045871734619,-0.3705846667289734,-0.5415330529212952,-0.367779940366745,-0.20098446309566498,-0.6591991782188416,-0.4765940010547638,-0.268964946269989,-1.009476900100708,-0.09848640859127045,-0.3113407492637634,-1.4352713823318481,-0.22184742987155914,-0.3392470180988312,-1.70029616355896,-0.30457761883735657,-0.3362865447998047,-1.9364553689956665,-0.3669114410877228,-0.10400891304016113,-0.9945763945579529,-0.11789141595363617,-0.13962073624134064,-1.3086110353469849,-0.3125714957714081,-0.22061681747436523,-1.033077359199524,-0.3733278512954712,-0.23565976321697235,-0.8060707449913025,-0.36883872747421265,0.054457686841487885,-0.9103196263313293,-0.1593627780675888,0.029964515939354897,-1.2128872871398926,-0.33739593625068665,-0.07720870524644852,-0.9558594822883606,-0.33064359426498413,-0.10109659284353256,-0.729441225528717,-0.27751463651657104,0.20444710552692413,-0.7611371278762817,-0.2165059745311737,0.15870286524295807,-0.985457181930542,-0.3319501280784607,0.04687070846557617,-0.8321182727813721,-0.3225269317626953,0.007670102175325155,-0.654568612575531,-0.2859959602355957
D,0.0,0.0,0.0,-0.22276869416236877,-0.14625275135040283,-0.15051250159740448,-0.3759501278400421,-0.35536661744117737,-0.260276734828949,-0.3716128468513489,-0.5489935278892517,-0.3772323727607727,-0.19829291105270386,-0.6612326502799988,-0.4868396818637848,-0.27122533321380615,-1.0094276666641235,-0.09665467590093613,-0.31352558732032776,-1.4371944665908813,-0.22103673219680786,-0.34053802490234375,-1.7033789157867432,-0.304221510887146,-0.33601129055023193,-1.939484715461731,-0.3670523464679718,-0.10715904831886292,-0.9942418932914734,-0.11364375054836273,-0.14264985918998718,-1.3042075634002686,-0.313499391078949,-0.21992336213588715,-1.0223283767700195,-0.37553372979164124,-0.23106588423252106,-0.7921377420425415,-0.37020233273506165,0.05126740410923958,-0.9126307368278503,-0.15398287773132324,0.02639262191951275,-1.2114077806472778,-0.33574771881103516,-0.07804333418607712,-0.9547311067581177,-0.3314118981361389,-0.0998460054397583,-0.7273657917976379,-0.2785245180130005,0.20184729993343353,-0.7681615352630615,-0.2107587456703186,0.15743228793144226,-0.9888205528259277,-0.32818087935447693,0.04479257017374039,-0.8380180597305298,-0.3219699561595917,0.0032061487436294556,-0.6616108417510986,-0.28736892342567444
D,0.0,0.0,0.0,-0.22268779575824738,-0.14606264233589172,-0.15181227028369904,-0.37513798475265503,-0.35470014810562134,-0.2621762156486511,-0.370180606842041,-0.5470812916755676,-0.37967416644096375,-0.19699345529079437,-0.6598871946334839,-0.48994702100753784,-0.2710149884223938,-1.0087214708328247,-0.0965217873454094,-0.3132225573062897,-1.4335330724716187,-0.2214404195547104,-0.3407883048057556,-1.6990689039230347,-0.30550429224967957,-0.33727866411209106,-1.9349220991134644,-0.36901578307151794,-0.1067366749048233,-0.9942873120307922,-0.11315827816724777,-0.1420392394065857,-1.3023285865783691,-0.31351423263549805,-0.2187274992465973,-1.0205409526824951,-0.37667956948280334,-0.2299632728099823,-0.7908968925476074,-0.37209445238113403,0.0515582449734211,-0.9131641983985901,-0.15335825085639954,0.02636503428220749,-1.2097951173782349,-0.33616897463798523,-0.07786776125431061,-0.9515666365623474,-0.3328459858894348,-0.0998043343424797,-0.72368985414505,-0.2803916037082672,0.20197486877441406,-0.7686812281608582,-0.21010135114192963,0.1578327864408493,-0.9865634441375732,-0.3288598954677582,0.045498061925172806,-0.8339568972587585,-0.3236311674118042,0.004229528829455376,-0.6569986343383789,-0.2895171046257019
D,0.0,0.0,0.0,-0.222383052110672,-0.1460350751876831,-0.15177352726459503,-0.374763160943985,-0.35501179099082947,-0.2620365023612976,-0.3699766993522644,-0.5475410223007202,-0.3793487846851349,-0.19673307240009308,-0.6598589420318604,-0.4893912076950073,-0.2705632448196411,-1.0085766315460205,-0.09682901203632355,-0.3124120235443115,-1.4333434104919434,-0.22170980274677277,-0.3399289548397064,-1.6989279985427856,-0.30561694502830505,-0.33634719252586365,-1.9346799850463867,-0.3689621686935425,-0.10614608973264694,-0.9943505525588989,-0.11336805671453476,-0.14155961573123932,-1.3022657632827759,-0.31336870789527893,-0.2183028906583786,-1.0201294422149658,-0.3758537471294403,-0.22918841242790222,-0.7907032370567322,-0.37078621983528137,0.05239909142255783,-0.9132174849510193,-0.15345196425914764,0.027152948081493378,-1.210309386253357,-0.33579567074775696,-0.07720815390348434,-0.9520169496536255,-0.33158472180366516,-0.09890774637460709,-0.724335789680481,-0.27859795093536377,0.202967569231987,-0.7684934735298157,-0.2101142406463623,0.15903836488723755,-0.9866932034492493,-0.3285617530345917,0.04650932922959328,-0.8340441584587097,-0.32273855805397034,0.005487675312906504,-0.6571100354194641,-0.288178026676178
D,0.0,0.0,0.0,-0.2214258313179016,-0.14577212929725647,-0.14768408238887787,-0.3729459345340729,-0.3549216389656067,-0.25674009323120117,-0.3661804497241974,-0.5479881763458252,-0.37254831194877625,-0.19371043145656586,-0.6621861457824707,-0.48149436712265015,-0.2697887718677521,-1.0091058015823364,-0.09740529954433441,-0.3127504587173462,-1.432465672492981,-0.22152861952781677,-0.33807694911956787,-1.6982840299606323,-0.3043874204158783,-0.33208176493644714,-1.9327527284622192,-0.3666764497756958,-0.10561449825763702,-0.9944071769714355,-0.11466323584318161,-0.14196021854877472,-1.3016315698623657,-0.31038400530815125,-0.2168230265378952,-1.0154626369476318,-0.36987268924713135,-0.2274201363325119,-0.7877857089042664,-0.36372512578964233,0.053950872272253036,-0.9104604125022888,-0.1546538770198822,0.03209371119737625,-1.2162302732467651,-0.3342314064502716,-0.07467697560787201,-0.9556164741516113,-0.3268487751483917,-0.09992963075637817,-0.7284564971923828,-0.2725878357887268,0.20511601865291595,-0.760232150554657,-0.21044498682022095,0.1590309590101242,-0.977867066860199,-0.3284699022769928,0.046247027814388275,-0.8220714330673218,-0.3204067051410675,0.005499901250004768,-0.6463636755943298,-0.28406575322151184
